,line,module,job_id,state,time
955,B,6,34,fetching_job,2022-02-18T15:04:12.610800
956,C,6,56,processing,2022-02-18T09:52:28.576400
957,C,6,64,storing_job,2022-02-18T13:18:40.910400
958,D,2,70,processing,2022-02-18T02:56:52.593400
959,C,3,45,fetching_job,2022-02-18T04:07:31.967999
960,C,1,49,fetching_job,2022-02-18T04:30:32.003799
961,C,2,46,waiting_on_precedent,2022-02-18T03:48:03.710000
962,C,1,47,processing,2022-02-18T04:03:57.285999
963,B,1,29,storing_job,2022-02-18T05:52:10.380400
964,C,3,53,fetching_job,2022-02-18T08:01:11.784200
965,A,1,4,storing_job,2022-02-18T04:30:47.522400
966,B,1,28,waiting_on_next,2022-02-18T04:35:03.631000
967,B,1,31,waiting_on_next,2022-02-18T06:57:42.409000
968,C,4,51,storing_job,2022-02-18T07:42:07.472200
969,C,3,49,fetching_job,2022-02-18T05:06:48.362399
970,C,4,52,storing_job,2022-02-18T08:05:57.784200
971,C,4,48,storing_job,2022-02-18T06:01:52.967600
972,A,2,17,fetching_job,2022-02-18T18:37:22.923200
973,D,3,69,fetching_job,2022-02-18T03:08:06.316999
974,C,5,46,storing_job,2022-02-18T06:01:52.967600
975,C,4,45,processing,2022-02-18T04:21:49.967999
976,C,7,47,fetching_job,2022-02-18T06:56:28.650400
977,C,1,40,fetching_job,2022-02-18T01:00:00
978,C,6,56,waiting_on_precedent,2022-02-18T09:29:25.844400
979,B,2,27,fetching_job,2022-02-18T05:45:32.380399
980,C,3,50,fetching_job,2022-02-18T05:57:06.967600
981,A,2,6,storing_job,2022-02-18T07:53:55.903000
982,C,4,54,storing_job,2022-02-18T08:37:25.654600
983,A,1,12,storing_job,2022-02-18T11:35:01.227600
984,C,2,40,fetching_job,2022-02-18T01:34:19.740800
985,C,6,55,storing_job,2022-02-18T09:24:39.844400
986,C,1,43,fetching_job,2022-02-18T02:36:25.829400
987,B,6,37,waiting_on_precedent,2022-02-18T16:54:38.551200
988,C,7,62,fetching_job,2022-02-18T12:32:11.812400
989,A,3,11,processing,2022-02-18T13:16:52.760200
990,A,2,1,storing_job,2022-02-18T03:21:18.967199
991,C,6,53,fetching_job,2022-02-18T08:43:11.259600
992,B,3,39,idle,2022-02-18T17:51:46.640080
993,C,3,60,fetching_job,2022-02-18T10:28:59.552200
994,B,6,28,fetching_job,2022-02-18T10:18:25.524800
995,C,4,43,storing_job,2022-02-18T03:43:29.631000
996,B,4,36,fetching_job,2022-02-18T15:01:21.658200
997,A,1,14,processing,2022-02-18T12:33:11.487000
998,C,4,54,fetching_job,2022-02-18T08:32:39.654600
999,B,3,24,storing_job,2022-02-18T04:32:18.074200
1000,C,5,44,storing_job,2022-02-18T05:42:48.967600
1001,B,4,30,processing,2022-02-18T10:31:09.326600
1002,A,3,7,fetching_job,2022-02-18T09:20:02.721400
1003,C,1,61,processing,2022-02-18T10:10:04.777000
1004,B,4,30,storing_job,2022-02-18T11:11:39.427000
1005,B,3,32,fetching_job,2022-02-18T10:55:33.482599
1006,C,1,42,processing,2022-02-18T02:08:56.067000
1007,C,5,41,waiting_on_precedent,2022-02-18T02:12:27.740800
1008,A,1,11,storing_job,2022-02-18T10:26:07.357000
1009,C,4,53,storing_job,2022-02-18T08:27:53.654600
1010,C,6,43,storing_job,2022-02-18T05:42:48.967600
1011,C,5,63,processing,2022-02-18T12:11:55.870400
1012,C,3,55,storing_job,2022-02-18T08:25:51.852400
1013,C,1,50,fetching_job,2022-02-18T04:40:04.003799
1014,C,4,58,fetching_job,2022-02-18T09:51:26.691200
1015,A,1,18,fetching_job,2022-02-18T16:36:40.656400
1016,B,4,28,processing,2022-02-18T08:45:32.932400
1017,C,3,56,processing,2022-02-18T08:51:24.685000
1018,B,4,32,processing,2022-02-18T12:08:03.672000
1019,C,1,60,processing,2022-02-18T09:41:49.818800
1020,C,5,45,processing,2022-02-18T05:52:20.967600
1021,B,4,27,storing_job,2022-02-18T08:32:16.932400
1022,C,6,42,waiting_on_precedent,2022-02-18T02:51:50.067000
1023,A,1,13,processing,2022-02-18T11:55:25.227600
1024,A,3,15,waiting_on_precedent,2022-02-18T17:09:46.033000
1025,B,5,39,fetching_job,2022-02-18T19:12:45.797360
1026,A,1,20,waiting_on_next,2022-02-18T19:36:11.905400
1027,A,1,6,storing_job,2022-02-18T06:24:27.521200
1028,C,7,40,waiting_on_precedent,2022-02-18T01:00:00
1029,B,1,31,storing_job,2022-02-18T07:37:48.612800
1030,D,2,71,processing,2022-02-18T03:17:31.831800
1031,A,1,2,processing,2022-02-18T02:31:39.245000
1032,A,1,18,waiting_on_next,2022-02-18T17:26:11.067000
1033,A,2,9,processing,2022-02-18T10:26:07.357000
1034,D,3,68,storing_job,2022-02-18T03:04:46.316999
1035,C,5,58,fetching_job,2022-02-18T10:17:56.744600
1036,C,3,47,waiting_on_precedent,2022-02-18T04:26:35.967999
1037,C,3,49,storing_job,2022-02-18T05:52:20.967600
1038,C,6,60,storing_job,2022-02-18T11:43:33.967600
1039,B,6,23,processing,2022-02-18T05:46:46.857200
1040,B,2,25,fetching_job,2022-02-18T03:56:35.622400
1041,C,5,49,processing,2022-02-18T06:44:49.663800
1042,C,6,52,storing_job,2022-02-18T08:38:25.259600
1043,C,3,50,processing,2022-02-18T06:01:52.967600
1044,A,1,1,storing_job,2022-02-18T02:11:15.245000
1045,B,5,34,storing_job,2022-02-18T14:57:34.610800
1046,A,3,18,fetching_job,2022-02-18T20:38:01.272400
1047,A,2,18,storing_job,2022-02-18T20:27:49.272400
1048,B,1,29,waiting_on_next,2022-02-18T05:31:05.698800
1049,C,6,63,fetching_job,2022-02-18T12:25:40.699600
1050,A,2,8,storing_job,2022-02-18T10:05:43.357000
1051,C,4,58,storing_job,2022-02-18T10:13:10.744600
1052,A,2,20,processing,2022-02-18T21:54:32.734200
1053,C,6,58,fetching_job,2022-02-18T10:44:12.492800
1054,B,6,28,processing,2022-02-18T10:25:03.524800
1055,A,1,21,waiting_on_next,2022-02-18T20:44:10.630000
1056,C,1,55,storing_job,2022-02-18T07:54:26.366200
1057,B,4,22,processing,2022-02-18T03:23:27.579400
1058,B,6,36,processing,2022-02-18T16:37:03.424400
1059,D,1,66,storing_job,2022-02-18T01:16:14.865000
1060,A,2,13,processing,2022-02-18T14:28:13.686800
1061,C,7,65,idle,2022-02-18T14:07:14.090800
1062,B,6,26,waiting_on_precedent,2022-02-18T08:28:03.260800
1063,B,6,34,fetching_job,2022-02-18T15:04:12.610800
1064,B,3,38,processing,2022-02-18T15:46:10.850080
1065,A,3,3,processing,2022-02-18T05:46:03.738600
1066,C,5,59,fetching_job,2022-02-18T10:38:31.552200
1067,B,6,38,waiting_on_precedent,2022-02-18T17:38:16.207400
1068,C,2,43,waiting_on_precedent,2022-02-18T02:45:57.829400
1069,A,3,2,processing,2022-02-18T04:36:16.560200
1070,C,3,61,fetching_job,2022-02-18T10:47:18.460400
1071,B,3,31,storing_job,2022-02-18T10:17:11.107400
1072,A,1,7,processing,2022-02-18T06:44:51.521200
1073,C,4,51,processing,2022-02-18T07:42:07.472200
1074,C,4,46,storing_job,2022-02-18T05:42:48.967600
1075,C,4,42,waiting_on_precedent,2022-02-18T02:32:46.067000
1076,B,5,28,processing,2022-02-18T09:37:03.006000
1077,B,4,31,fetching_job,2022-02-18T11:18:17.427000
1078,B,3,28,processing,2022-02-18T07:37:48.612800
1079,B,4,39,fetching_job,2022-02-18T17:51:46.640080
1080,A,3,19,waiting_on_precedent,2022-02-18T21:26:16.316800
1081,D,1,68,fetching_job,2022-02-18T01:42:39.539600
1082,C,7,51,waiting_on_precedent,2022-02-18T08:11:09.906399
1083,C,2,62,fetching_job,2022-02-18T10:33:02.532600
1084,C,7,48,fetching_job,2022-02-18T07:01:14.650400
1085,C,6,61,storing_job,2022-02-18T12:07:09.974400
1086,A,1,18,processing,2022-02-18T16:46:52.656400
1087,C,4,60,processing,2022-02-18T10:52:04.460400
1088,B,1,35,storing_job,2022-02-18T11:02:11.482599
1089,A,2,7,storing_job,2022-02-18T09:09:50.721400
1090,B,3,24,waiting_on_precedent,2022-02-18T03:30:05.579400
1091,B,5,22,fetching_job,2022-02-18T03:59:32.089600
1092,D,2,68,storing_job,2022-02-18T02:17:39.201400
1093,C,2,48,processing,2022-02-18T04:38:26.355599
1094,C,2,57,waiting_on_precedent,2022-02-18T08:46:38.685000
1095,B,2,29,fetching_job,2022-02-18T07:31:10.612800
1096,B,1,32,fetching_job,2022-02-18T07:44:26.612800
1097,C,5,40,storing_job,2022-02-18T02:07:41.740800
1098,B,4,31,storing_job,2022-02-18T11:54:47.672000
1099,C,1,64,fetching_job,2022-02-18T10:56:48.076199
1100,B,4,33,processing,2022-02-18T12:47:14.789200
1101,C,5,56,storing_job,2022-02-18T09:42:56.576400
1102,C,1,59,processing,2022-02-18T09:20:58.321800
1103,C,2,63,waiting_on_precedent,2022-02-18T10:42:34.532600
1104,C,5,43,waiting_on_precedent,2022-02-18T03:14:33.829400
1105,D,2,70,storing_job,2022-02-18T03:10:51.831800
1106,C,7,53,fetching_job,2022-02-18T08:52:43.259600
1107,B,4,24,processing,2022-02-18T04:50:35.539000
1108,A,2,8,processing,2022-02-18T09:30:14.721400
1109,B,4,34,processing,2022-02-18T13:36:32.512400
1110,C,6,59,waiting_on_precedent,2022-02-18T10:53:44.492800
1111,C,4,56,storing_job,2022-02-18T09:13:39.629000
1112,A,2,1,fetching_job,2022-02-18T02:21:27.245000
1113,B,1,22,processing,2022-02-18T01:06:38
1114,C,6,46,processing,2022-02-18T06:11:24.967600
1115,C,2,61,storing_job,2022-02-18T10:28:16.532600
1116,D,2,67,processing,2022-02-18T01:45:59.539600
1117,D,2,73,fetching_job,2022-02-18T03:55:18.387600
1118,B,5,36,processing,2022-02-18T15:53:49.664800
1119,B,1,38,processing,2022-02-18T12:34:55.892199
1120,A,2,19,storing_job,2022-02-18T21:34:08.734200
1121,C,7,59,waiting_on_precedent,2022-02-18T11:10:47.210600
1122,A,2,21,storing_job,2022-02-18T23:32:01.645400
1123,B,1,36,fetching_job,2022-02-18T11:08:49.482599
1124,C,5,51,processing,2022-02-18T07:51:39.472200
1125,D,2,73,processing,2022-02-18T03:58:38.387600
1126,B,6,39,processing,2022-02-18T20:27:41.939839
1127,B,5,25,fetching_job,2022-02-18T07:12:03.516600
1128,D,4,72,waiting_on_precedent,2022-02-18T04:56:59.772399
1129,A,2,7,storing_job,2022-02-18T09:09:50.721400
1130,C,6,54,processing,2022-02-18T08:57:29.259600
1131,D,4,69,fetching_job,2022-02-18T03:34:52.722199
1132,C,6,60,waiting_on_precedent,2022-02-18T11:20:57.461800
1133,B,5,32,processing,2022-02-18T13:00:28.891600
1134,B,3,35,processing,2022-02-18T12:58:58.879199
1135,C,3,56,fetching_job,2022-02-18T08:46:38.685000
1136,B,6,32,fetching_job,2022-02-18T13:18:44.458800
1137,C,3,57,fetching_job,2022-02-18T09:02:27.388600
1138,C,6,62,fetching_job,2022-02-18T12:11:55.974400
1139,B,5,24,storing_job,2022-02-18T06:33:26.435800
1140,C,5,56,waiting_on_precedent,2022-02-18T09:17:18.871400
1141,C,2,47,fetching_job,2022-02-18T04:08:43.285999
1142,C,5,58,processing,2022-02-18T10:22:42.744600
1143,C,1,43,processing,2022-02-18T02:41:11.829400
1144,C,4,53,fetching_job,2022-02-18T08:10:43.784200
1145,C,5,43,waiting_on_precedent,2022-02-18T03:14:33.829400
1146,A,1,13,storing_job,2022-02-18T12:12:47.487000
1147,B,6,38,fetching_job,2022-02-18T19:02:39.191360
1148,C,4,62,fetching_job,2022-02-18T11:29:25.296400
1149,B,6,31,fetching_job,2022-02-18T12:53:50.891600
1150,A,2,9,storing_job,2022-02-18T11:14:37.227600
1151,A,2,15,processing,2022-02-18T16:26:28.656400
1152,C,7,43,waiting_on_precedent,2022-02-18T03:28:51.829400
1153,B,3,38,fetching_job,2022-02-18T15:39:32.850080
1154,C,7,58,processing,2022-02-18T10:58:30.492800
1155,B,4,27,processing,2022-02-18T07:59:02.485400
1156,A,1,21,fetching_job,2022-02-18T20:01:44.843600
1157,C,3,63,processing,2022-02-18T11:34:11.296400
1158,C,5,65,storing_job,2022-02-18T13:14:28.185200
1159,C,3,42,waiting_on_precedent,2022-02-18T02:23:14.067000
1160,C,2,55,storing_job,2022-02-18T08:16:19.852400
1161,A,1,9,processing,2022-02-18T08:23:04.308000
1162,A,2,3,storing_job,2022-02-18T05:25:39.738600
1163,C,6,49,fetching_job,2022-02-18T06:59:55.555800
1164,D,1,73,fetching_job,2022-02-18T03:30:24.039800
1165,C,2,59,storing_job,2022-02-18T09:57:00.583200
1166,D,4,66,waiting_on_precedent,2022-02-18T01:00:00
1167,C,6,43,fetching_job,2022-02-18T05:38:02.967600
1168,C,7,51,processing,2022-02-18T08:22:41.116400
1169,C,7,65,fetching_job,2022-02-18T13:47:50.705200
1170,A,2,20,fetching_job,2022-02-18T21:44:20.734200
1171,C,3,43,storing_job,2022-02-18T03:33:57.631000
1172,A,1,5,fetching_job,2022-02-18T04:40:59.522400
1173,B,5,29,waiting_on_precedent,2022-02-18T10:18:25.524800
1174,C,1,41,processing,2022-02-18T01:39:05.740800
1175,B,1,25,storing_job,2022-02-18T02:52:51.217600
1176,C,7,59,processing,2022-02-18T11:25:43.461800
1177,C,7,51,fetching_job,2022-02-18T08:17:55.116400
1178,B,3,29,storing_job,2022-02-18T08:50:49.102800
1179,C,7,49,processing,2022-02-18T07:31:04.456599
1180,C,6,62,processing,2022-02-18T12:16:41.974400
1181,D,4,72,processing,2022-02-18T06:22:46.441799
1182,C,5,44,processing,2022-02-18T05:42:48.967600
1183,B,4,38,storing_job,2022-02-18T17:42:23.202080
1184,C,5,63,fetching_job,2022-02-18T12:07:09.870400
1185,C,4,60,waiting_on_precedent,2022-02-18T10:38:31.552200
1186,C,6,59,storing_job,2022-02-18T11:16:11.461800
1187,C,3,47,fetching_job,2022-02-18T04:33:40.355599
1188,C,4,43,fetching_job,2022-02-18T03:38:43.631000
1189,B,4,28,fetching_job,2022-02-18T08:38:54.932400
1190,A,3,14,waiting_on_precedent,2022-02-18T15:41:57.993000
1191,B,1,39,storing_job,2022-02-18T14:17:47.524279
1192,C,3,53,fetching_job,2022-02-18T08:01:11.784200
1193,B,4,35,processing,2022-02-18T14:15:23.409400
1194,A,2,14,fetching_job,2022-02-18T15:07:17.271200
1195,C,7,41,fetching_job,2022-02-18T02:51:50.067000
1196,C,3,55,processing,2022-02-18T08:25:51.852400
1197,B,5,26,fetching_job,2022-02-18T07:55:55.878400
1198,B,2,28,processing,2022-02-18T06:44:26.409000
1199,B,3,28,fetching_job,2022-02-18T07:31:10.612800
1200,C,2,47,processing,2022-02-18T04:13:29.285999
1201,B,6,27,waiting_on_precedent,2022-02-18T09:01:34.311000
1202,B,6,31,processing,2022-02-18T13:00:28.891600
1203,B,3,27,fetching_job,2022-02-18T06:37:48.409000
1204,A,1,11,fetching_job,2022-02-18T09:59:58.172800
1205,C,5,52,waiting_on_precedent,2022-02-18T07:56:25.472200
1206,A,1,6,fetching_job,2022-02-18T05:44:06.732400
1207,C,3,65,storing_job,2022-02-18T12:29:55.913000
1208,C,6,62,fetching_job,2022-02-18T12:11:55.974400
1209,C,1,51,fetching_job,2022-02-18T05:07:14.588600
1210,C,5,54,fetching_job,2022-02-18T08:43:11.259600
1211,C,7,62,processing,2022-02-18T12:36:57.812400
1212,B,3,29,processing,2022-02-18T08:29:37.068400
1213,C,1,46,processing,2022-02-18T03:37:12.927399
1214,C,4,62,storing_job,2022-02-18T11:34:11.296400
1215,C,6,52,processing,2022-02-18T08:38:25.259600
1216,A,2,18,processing,2022-02-18T19:51:32.843600
1217,C,2,60,storing_job,2022-02-18T10:10:04.777000
1218,C,6,65,fetching_job,2022-02-18T13:23:26.910400
1219,B,5,30,processing,2022-02-18T11:24:55.427000
1220,B,6,39,idle,2022-02-18T21:09:03.509840
1221,A,3,11,fetching_job,2022-02-18T13:06:40.760200
1222,A,2,11,processing,2022-02-18T11:55:25.227600
1223,C,6,59,processing,2022-02-18T11:04:06.665000
1224,D,3,72,processing,2022-02-18T04:35:51.105199
1225,B,1,24,fetching_job,2022-02-18T01:59:31.741400
1226,B,3,30,processing,2022-02-18T09:19:03.982600
1227,B,3,22,storing_job,2022-02-18T03:10:11.579400
1228,D,2,66,fetching_job,2022-02-18T01:19:34.865000
1229,A,1,10,processing,2022-02-18T09:22:20.983800
1230,D,2,73,idle,2022-02-18T04:15:55.241800
1231,C,5,41,fetching_job,2022-02-18T02:32:46.067000
1232,C,2,50,fetching_job,2022-02-18T05:07:14.588600
1233,C,5,51,waiting_on_precedent,2022-02-18T07:22:34.341800
1234,C,3,46,processing,2022-02-18T04:21:49.967999
1235,C,5,44,fetching_job,2022-02-18T05:38:02.967600
1236,A,2,15,fetching_job,2022-02-18T16:16:16.656400
1237,B,1,33,waiting_on_next,2022-02-18T09:03:17.309600
1238,C,5,43,processing,2022-02-18T03:53:01.631000
1239,C,6,53,processing,2022-02-18T08:47:57.259600
1240,C,7,54,fetching_job,2022-02-18T09:19:53.844400
1241,A,3,20,fetching_job,2022-02-18T22:46:48.582800
1242,C,7,57,fetching_job,2022-02-18T10:44:12.492800
1243,C,6,47,storing_job,2022-02-18T06:32:33.154000
1244,C,3,51,waiting_on_precedent,2022-02-18T06:06:38.967600
1245,A,3,12,waiting_on_precedent,2022-02-18T13:51:18.897000
1246,C,7,55,waiting_on_precedent,2022-02-18T09:24:39.844400
1247,C,5,64,storing_job,2022-02-18T12:49:50.189200
1248,A,1,1,fetching_job,2022-02-18T01:00:00
1249,C,6,51,processing,2022-02-18T08:01:11.472200
1250,B,6,25,fetching_job,2022-02-18T07:55:55.878400
1251,C,7,56,processing,2022-02-18T10:20:05.387400
1252,A,1,12,waiting_on_next,2022-02-18T10:57:25.577000
1253,C,3,56,processing,2022-02-18T08:51:24.685000
1254,B,6,26,processing,2022-02-18T08:42:49.332600
1255,C,6,60,processing,2022-02-18T11:30:55.792000
1256,B,4,34,fetching_job,2022-02-18T13:29:54.512400
1257,A,1,13,fetching_job,2022-02-18T11:45:13.227600
1258,C,4,56,storing_job,2022-02-18T09:13:39.629000
1259,B,2,23,processing,2022-02-18T02:36:29.559400
1260,C,6,56,fetching_job,2022-02-18T09:47:42.576400
1261,D,3,69,processing,2022-02-18T03:11:26.316999
1262,A,3,15,fetching_job,2022-02-18T17:25:27.070800
1263,A,1,20,storing_job,2022-02-18T19:51:32.843600
1264,B,5,23,processing,2022-02-18T04:53:52.226400
1265,C,3,59,fetching_job,2022-02-18T10:01:46.583200
1266,C,1,53,storing_job,2022-02-18T07:18:36.233800
1267,B,5,39,waiting_on_precedent,2022-02-18T19:02:39.191360
1268,C,4,52,fetching_job,2022-02-18T08:01:11.784200
1269,B,5,38,fetching_job,2022-02-18T17:49:01.202080
1270,D,1,72,processing,2022-02-18T03:16:41.763600
1271,D,1,73,idle,2022-02-18T03:53:14.409200
1272,C,5,59,storing_job,2022-02-18T10:54:34.665000
1273,C,3,46,storing_job,2022-02-18T04:21:49.967999
1274,D,4,67,fetching_job,2022-02-18T02:46:48.931399
1275,A,3,18,processing,2022-02-18T20:48:13.272400
1276,C,5,49,storing_job,2022-02-18T06:55:09.555800
1277,A,2,10,fetching_job,2022-02-18T11:24:49.227600
1278,B,4,26,processing,2022-02-18T07:18:41.516600
1279,C,6,44,storing_job,2022-02-18T05:52:20.967600
1280,C,3,63,storing_job,2022-02-18T11:52:51.870400
1281,C,6,63,processing,2022-02-18T12:30:26.699600
1282,C,2,59,fetching_job,2022-02-18T09:37:03.818800
1283,B,2,38,storing_job,2022-02-18T15:32:54.850080
1284,B,3,27,processing,2022-02-18T06:44:26.409000
1285,C,3,48,fetching_job,2022-02-18T04:43:12.355599
1286,B,1,23,processing,2022-02-18T01:34:32.659600
1287,A,2,10,processing,2022-02-18T11:35:01.227600
1288,B,1,28,processing,2022-02-18T04:18:42.032200
1289,C,7,44,processing,2022-02-18T06:01:52.967600
1290,D,4,67,processing,2022-02-18T02:50:08.931399
1291,B,1,23,storing_job,2022-02-18T01:52:53.741400
1292,C,1,44,fetching_job,2022-02-18T03:02:34.425000
1293,C,1,45,storing_job,2022-02-18T03:27:40.927399
1294,D,2,68,waiting_on_precedent,2022-02-18T01:57:28.300600
1295,C,1,53,processing,2022-02-18T07:00:31.422800
1296,C,4,44,waiting_on_precedent,2022-02-18T03:48:15.631000
1297,A,2,19,processing,2022-02-18T20:48:13.272400
1298,C,2,65,storing_job,2022-02-18T11:56:33.393000
1299,B,1,35,storing_job,2022-02-18T11:02:11.482599
1300,C,4,42,fetching_job,2022-02-18T02:55:29.829400
1301,C,7,60,waiting_on_precedent,2022-02-18T11:25:43.461800
1302,C,7,46,processing,2022-02-18T06:38:02.381600
1303,C,6,61,processing,2022-02-18T11:53:05.967600
1304,D,4,69,waiting_on_precedent,2022-02-18T03:25:11.250199
1305,D,2,68,processing,2022-02-18T02:05:22.483600
1306,C,2,51,waiting_on_precedent,2022-02-18T05:32:40.268600
1307,A,2,21,idle,2022-02-18T23:42:13.645400
1308,D,1,66,fetching_job,2022-02-18T01:00:00
1309,B,1,35,fetching_job,2022-02-18T10:01:54.794400
1310,C,1,59,fetching_job,2022-02-18T09:16:12.321800
1311,D,2,72,storing_job,2022-02-18T03:51:58.387600
1312,B,1,22,fetching_job,2022-02-18T01:00:00
1313,C,7,56,waiting_on_precedent,2022-02-18T09:34:11.844400
1314,A,2,6,processing,2022-02-18T07:12:39.847600
1315,A,3,7,waiting_on_precedent,2022-02-18T08:14:19.903000
1316,B,1,28,storing_job,2022-02-18T04:53:30.168000
1317,D,3,70,processing,2022-02-18T03:38:12.722199
1318,D,3,66,fetching_job,2022-02-18T01:41:39.934600
1319,B,3,37,fetching_job,2022-02-18T14:19:17.809599
1320,C,6,43,waiting_on_precedent,2022-02-18T03:24:05.829400
1321,C,3,50,storing_job,2022-02-18T06:01:52.967600
1322,B,4,35,storing_job,2022-02-18T14:54:43.658200
1323,B,3,38,storing_job,2022-02-18T16:34:24.912160
1324,C,1,57,fetching_job,2022-02-18T08:26:25.335200
1325,B,3,22,processing,2022-02-18T02:36:29.559400
1326,C,5,65,fetching_job,2022-02-18T12:54:36.189200
1327,D,3,66,waiting_on_precedent,2022-02-18T01:00:00
1328,B,5,25,storing_job,2022-02-18T07:49:17.878400
1329,B,3,37,storing_job,2022-02-18T14:25:55.809599
1330,B,3,24,fetching_job,2022-02-18T03:56:35.622400
1331,C,5,52,processing,2022-02-18T08:15:29.784200
1332,C,4,50,fetching_job,2022-02-18T06:30:45.969000
1333,C,1,62,processing,2022-02-18T10:28:16.532600
1334,B,1,26,fetching_job,2022-02-18T02:59:29.217600
1335,C,2,62,storing_job,2022-02-18T10:37:48.532600
1336,D,2,66,storing_job,2022-02-18T01:38:19.934600
1337,B,6,33,processing,2022-02-18T14:24:20.163800
1338,A,2,12,processing,2022-02-18T13:16:52.760200
1339,C,7,52,fetching_job,2022-02-18T08:43:11.259600
1340,C,6,52,fetching_job,2022-02-18T08:33:39.259600
1341,C,3,42,processing,2022-02-18T02:50:43.829400
1342,C,4,42,storing_job,2022-02-18T03:00:15.829400
1343,C,4,52,waiting_on_precedent,2022-02-18T07:46:53.472200
1344,A,1,10,storing_job,2022-02-18T09:49:46.172800
1345,A,1,16,storing_job,2022-02-18T15:33:00.188800
1346,C,2,48,storing_job,2022-02-18T04:38:26.355599
1347,C,1,62,storing_job,2022-02-18T10:28:16.532600
1348,C,5,58,waiting_on_precedent,2022-02-18T09:57:14.576400
1349,A,3,1,processing,2022-02-18T03:41:42.967200
1350,A,2,20,storing_job,2022-02-18T22:36:36.582800
1351,B,1,36,waiting_on_next,2022-02-18T11:38:53.705599
1352,B,3,32,waiting_on_precedent,2022-02-18T10:23:49.107400
1353,C,3,52,processing,2022-02-18T07:42:48.003600
1354,D,2,71,storing_job,2022-02-18T03:29:36.628600
1355,B,6,30,fetching_job,2022-02-18T11:58:08.984600
1356,B,2,33,fetching_job,2022-02-18T10:55:33.482599
1357,C,2,64,processing,2022-02-18T11:28:44.660999
1358,C,1,61,fetching_job,2022-02-18T10:05:18.777000
1359,C,5,65,processing,2022-02-18T12:59:22.189200
1360,D,2,72,processing,2022-02-18T03:36:16.628600
1361,C,3,41,processing,2022-02-18T02:18:28.067000
1362,B,5,29,storing_job,2022-02-18T10:31:09.326600
1363,B,1,35,processing,2022-02-18T10:08:32.794400
1364,C,2,57,storing_job,2022-02-18T08:57:41.388600
1365,C,2,41,storing_job,2022-02-18T02:08:56.067000
1366,A,1,12,storing_job,2022-02-18T11:35:01.227600
1367,A,1,20,fetching_job,2022-02-18T18:57:46.923200
1368,C,2,45,processing,2022-02-18T03:43:17.710000
1369,C,4,44,storing_job,2022-02-18T04:12:17.967999
1370,B,3,36,processing,2022-02-18T13:38:48.598600
1371,C,1,54,processing,2022-02-18T07:28:08.233800
1372,C,7,50,fetching_job,2022-02-18T07:50:58.836799
1373,A,2,6,fetching_job,2022-02-18T07:02:27.847600
1374,C,3,43,waiting_on_precedent,2022-02-18T02:55:29.829400
1375,D,1,70,storing_job,2022-02-18T02:46:21.326000
1376,B,2,29,storing_job,2022-02-18T08:16:21.068400
1377,C,1,55,processing,2022-02-18T07:54:26.366200
1378,D,3,71,storing_job,2022-02-18T04:29:11.105199
1379,B,4,26,storing_job,2022-02-18T07:45:46.485400
1380,C,1,54,storing_job,2022-02-18T07:44:54.366200
1381,B,6,31,waiting_on_precedent,2022-02-18T12:33:55.112800
1382,C,1,52,storing_job,2022-02-18T06:50:59.422800
1383,B,3,26,waiting_on_precedent,2022-02-18T05:00:08.168000
1384,B,6,30,waiting_on_precedent,2022-02-18T11:27:49.107200
1385,A,2,15,storing_job,2022-02-18T17:15:15.070800
1386,C,7,58,fetching_job,2022-02-18T10:53:44.492800
1387,C,7,61,waiting_on_precedent,2022-02-18T11:53:05.967600
1388,C,7,41,waiting_on_precedent,2022-02-18T02:26:45.740800
1389,B,3,29,waiting_on_precedent,2022-02-18T08:05:34.970800
1390,B,1,37,fetching_job,2022-02-18T11:49:28.833399
1391,B,5,26,processing,2022-02-18T08:02:33.878400
1392,C,6,65,processing,2022-02-18T13:28:12.910400
1393,C,2,58,waiting_on_precedent,2022-02-18T09:02:27.388600
1394,C,6,45,fetching_job,2022-02-18T05:57:06.967600
1395,B,1,26,storing_job,2022-02-18T03:25:08.739800
1396,C,2,56,processing,2022-02-18T08:31:11.335200
1397,B,6,39,fetching_job,2022-02-18T20:21:03.939839
1398,C,5,51,fetching_job,2022-02-18T07:46:53.472200
1399,B,3,36,processing,2022-02-18T13:38:48.598600
1400,C,6,42,processing,2022-02-18T03:19:19.829400
1401,B,3,33,storing_job,2022-02-18T12:02:47.501599
1402,C,4,44,fetching_job,2022-02-18T04:07:31.967999
1403,B,4,38,waiting_on_precedent,2022-02-18T16:34:09.684800
1404,B,1,31,processing,2022-02-18T06:57:42.409000
1405,C,3,45,processing,2022-02-18T04:12:17.967999
1406,C,6,51,waiting_on_precedent,2022-02-18T07:50:58.836799
1407,C,6,57,storing_job,2022-02-18T10:39:26.492800
1408,C,7,65,processing,2022-02-18T13:52:36.705200
1409,B,1,34,fetching_job,2022-02-18T09:25:41.982600
1410,B,4,39,idle,2022-02-18T19:12:45.797360
1411,C,2,58,fetching_job,2022-02-18T09:16:12.321800
